Secciones de la CNAE-09	Tipo de coste	Periodo	Total
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2004T4	86,2
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2004T3	84,7
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2004T2	84,3
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2004T1	83,9
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2003T4	82,3
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2003T3	80,3
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2003T2	81,1
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2003T1	79
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2002T4	76,5
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2002T3	75,8
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2002T2	74,2
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2002T1	73,6
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2001T4	73,9
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2001T3	75
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2001T2	72,8
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2001T1	72
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2000T4	70,8
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2000T3	70,4
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2000T2	70,9
Q Actividades sanitarias y de servicios sociales	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2000T1	71,2
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2014T4	110,2
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2014T3	110,1
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2014T2	110,6
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2014T1	109,2
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2013T4	110,5
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2013T3	108,7
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2013T2	107,5
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2013T1	108,5
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2012T4	105,5
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2012T3	105,7
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2012T2	103,8
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2012T1	102
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2011T4	106,2
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2011T3	105
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2011T2	104,2
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2011T1	103,5
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2010T4	101,9
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2010T3	101,6
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2010T2	101,7
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2010T1	101,4
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2009T4	102,7
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2009T3	102,5
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2009T2	103
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2009T1	102,7
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2008T4	102,4
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2008T3	100,9
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2008T2	99,3
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2008T1	97,5
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2007T4	95,4
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2007T3	93,7
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2007T2	91,9
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2007T1	90,2
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2006T4	87,9
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2006T3	86,7
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2006T2	85,6
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2006T1	85,2
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2005T4	84,7
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2005T3	83,6
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2005T2	83,6
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2005T1	83,6
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2004T4	83,4
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2004T3	83,4
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2004T2	83,7
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2004T1	83,1
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2003T4	83,6
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2003T3	83,7
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2003T2	81,7
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2003T1	80,9
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2002T4	78,3
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2002T3	77,2
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2002T2	76,8
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2002T1	75,3
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2001T4	74,9
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2001T3	74,2
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2001T2	72,8
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2001T1	72,3
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2000T4	71,9
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2000T3	70,9
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2000T2	70,5
R Actividades artísticas, recreativas y de entretenimiento	Coste laboral total por hora efectiva de trabajo	2000T1	69,8
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2014T4	112,5
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2014T3	112,4
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2014T2	112,9
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2014T1	111
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2013T4	112,4
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2013T3	109,8
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2013T2	108,3
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2013T1	109,3
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2012T4	105,2
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2012T3	105,6
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2012T2	103,2
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2012T1	101,2
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2011T4	105,9
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2011T3	104,5
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2011T2	103,9
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2011T1	103,1
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2010T4	101,8
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2010T3	101,8
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2010T2	101,9
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2010T1	101,5
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2009T4	102,6
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2009T3	102,2
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2009T2	102,5
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2009T1	102,4
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2008T4	102
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2008T3	100,8
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2008T2	99,4
R Actividades artísticas, recreativas y de entretenimiento	Coste salarial total por hora efectiva de trabajo	2008T1	97,7
