Total Nacional;Comunidades y Ciudades Autónomas;General, vivienda nueva y de segunda mano;Índices y tasas;Periodo;Total
Nacional;18 Ceuta;General;Variación trimestral;2007T4;2,5
Nacional;18 Ceuta;General;Variación trimestral;2007T3;1,4
Nacional;18 Ceuta;General;Variación trimestral;2007T2;1,8
Nacional;18 Ceuta;General;Variación trimestral;2007T1;5,5
Nacional;18 Ceuta;General;Variación anual;2025T4;13,3
Nacional;18 Ceuta;General;Variación anual;2025T3;14,5
Nacional;18 Ceuta;General;Variación anual;2025T2;12,7
Nacional;18 Ceuta;General;Variación anual;2025T1;13,1
Nacional;18 Ceuta;General;Variación anual;2024T4;11,4
Nacional;18 Ceuta;General;Variación anual;2024T3;8,5
Nacional;18 Ceuta;General;Variación anual;2024T2;9,5
Nacional;18 Ceuta;General;Variación anual;2024T1;6,9
Nacional;18 Ceuta;General;Variación anual;2023T4;4,6
Nacional;18 Ceuta;General;Variación anual;2023T3;5,8
Nacional;18 Ceuta;General;Variación anual;2023T2;6,2
Nacional;18 Ceuta;General;Variación anual;2023T1;5,5
Nacional;18 Ceuta;General;Variación anual;2022T4;8
Nacional;18 Ceuta;General;Variación anual;2022T3;7,9
Nacional;18 Ceuta;General;Variación anual;2022T2;9,5
Nacional;18 Ceuta;General;Variación anual;2022T1;9
Nacional;18 Ceuta;General;Variación anual;2021T4;6
Nacional;18 Ceuta;General;Variación anual;2021T3;3,4
Nacional;18 Ceuta;General;Variación anual;2021T2;2,8
Nacional;18 Ceuta;General;Variación anual;2021T1;2,5
Nacional;18 Ceuta;General;Variación anual;2020T4;4,9
Nacional;18 Ceuta;General;Variación anual;2020T3;4,4
Nacional;18 Ceuta;General;Variación anual;2020T2;3,5
Nacional;18 Ceuta;General;Variación anual;2020T1;4,9
Nacional;18 Ceuta;General;Variación anual;2019T4;5,2
Nacional;18 Ceuta;General;Variación anual;2019T3;8,7
Nacional;18 Ceuta;General;Variación anual;2019T2;7,9
Nacional;18 Ceuta;General;Variación anual;2019T1;9,1
Nacional;18 Ceuta;General;Variación anual;2018T4;9,1
Nacional;18 Ceuta;General;Variación anual;2018T3;8,9
Nacional;18 Ceuta;General;Variación anual;2018T2;8,6
Nacional;18 Ceuta;General;Variación anual;2018T1;7,3
Nacional;18 Ceuta;General;Variación anual;2017T4;8
Nacional;18 Ceuta;General;Variación anual;2017T3;6,7
Nacional;18 Ceuta;General;Variación anual;2017T2;5,6
Nacional;18 Ceuta;General;Variación anual;2017T1;6,6
Nacional;18 Ceuta;General;Variación anual;2016T4;5,1
Nacional;18 Ceuta;General;Variación anual;2016T3;3,9
Nacional;18 Ceuta;General;Variación anual;2016T2;4,2
Nacional;18 Ceuta;General;Variación anual;2016T1;7,5
Nacional;18 Ceuta;General;Variación anual;2015T4;6,3
Nacional;18 Ceuta;General;Variación anual;2015T3;5,9
Nacional;18 Ceuta;General;Variación anual;2015T2;6,1
Nacional;18 Ceuta;General;Variación anual;2015T1;2,1
Nacional;18 Ceuta;General;Variación anual;2014T4;1
Nacional;18 Ceuta;General;Variación anual;2014T3;1,4
Nacional;18 Ceuta;General;Variación anual;2014T2;-0,3
Nacional;18 Ceuta;General;Variación anual;2014T1;-0,8
Nacional;18 Ceuta;General;Variación anual;2013T4;-5,9
Nacional;18 Ceuta;General;Variación anual;2013T3;-3,8
Nacional;18 Ceuta;General;Variación anual;2013T2;-7,6
Nacional;18 Ceuta;General;Variación anual;2013T1;-8,2
Nacional;18 Ceuta;General;Variación anual;2012T4;-9,1
Nacional;18 Ceuta;General;Variación anual;2012T3;-13,7
Nacional;18 Ceuta;General;Variación anual;2012T2;-12,3
Nacional;18 Ceuta;General;Variación anual;2012T1;-14
Nacional;18 Ceuta;General;Variación anual;2011T4;-12,9
Nacional;18 Ceuta;General;Variación anual;2011T3;-7,6
Nacional;18 Ceuta;General;Variación anual;2011T2;-7,6
Nacional;18 Ceuta;General;Variación anual;2011T1;-6,6
Nacional;18 Ceuta;General;Variación anual;2010T4;-2,6
Nacional;18 Ceuta;General;Variación anual;2010T3;-4,2
Nacional;18 Ceuta;General;Variación anual;2010T2;-4,1
Nacional;18 Ceuta;General;Variación anual;2010T1;-4,2
Nacional;18 Ceuta;General;Variación anual;2009T4;-1,7
Nacional;18 Ceuta;General;Variación anual;2009T3;-4,9
Nacional;18 Ceuta;General;Variación anual;2009T2;-4,7
Nacional;18 Ceuta;General;Variación anual;2009T1;-5,7
Nacional;18 Ceuta;General;Variación anual;2008T4;-5,7
Nacional;18 Ceuta;General;Variación anual;2008T3;-0,8
Nacional;18 Ceuta;General;Variación anual;2008T2;3,8
Nacional;18 Ceuta;General;Variación anual;2008T1;7,3
Nacional;18 Ceuta;General;Variación anual;2007T4;11,7
Nacional;18 Ceuta;General;Variación anual;2007T3;14,7
Nacional;18 Ceuta;General;Variación anual;2007T2;16,2
Nacional;18 Ceuta;General;Variación anual;2007T1;15,7
Nacional;18 Ceuta;General;Variación en lo que va de año;2025T4;13,3
Nacional;18 Ceuta;General;Variación en lo que va de año;2025T3;10,9
Nacional;18 Ceuta;General;Variación en lo que va de año;2025T2;8
Nacional;18 Ceuta;General;Variación en lo que va de año;2025T1;4,2
Nacional;18 Ceuta;General;Variación en lo que va de año;2024T4;11,4
Nacional;18 Ceuta;General;Variación en lo que va de año;2024T3;7,8
Nacional;18 Ceuta;General;Variación en lo que va de año;2024T2;6,8
Nacional;18 Ceuta;General;Variación en lo que va de año;2024T1;2,7
Nacional;18 Ceuta;General;Variación en lo que va de año;2023T4;4,6
Nacional;18 Ceuta;General;Variación en lo que va de año;2023T3;3,9
Nacional;18 Ceuta;General;Variación en lo que va de año;2023T2;2,1
Nacional;18 Ceuta;General;Variación en lo que va de año;2023T1;0,4
Nacional;18 Ceuta;General;Variación en lo que va de año;2022T4;8
Nacional;18 Ceuta;General;Variación en lo que va de año;2022T3;6,1
Nacional;18 Ceuta;General;Variación en lo que va de año;2022T2;3,8
Nacional;18 Ceuta;General;Variación en lo que va de año;2022T1;2,8
Nacional;18 Ceuta;General;Variación en lo que va de año;2021T4;6
Nacional;18 Ceuta;General;Variación en lo que va de año;2021T3;4,3
Nacional;18 Ceuta;General;Variación en lo que va de año;2021T2;0,5
Nacional;18 Ceuta;General;Variación en lo que va de año;2021T1;0
Nacional;18 Ceuta;General;Variación en lo que va de año;2020T4;4,9
Nacional;18 Ceuta;General;Variación en lo que va de año;2020T3;5,8
Nacional;18 Ceuta;General;Variación en lo que va de año;2020T2;2,5
Nacional;18 Ceuta;General;Variación en lo que va de año;2020T1;2,2
Nacional;18 Ceuta;General;Variación en lo que va de año;2019T4;5,2
Nacional;18 Ceuta;General;Variación en lo que va de año;2019T3;6,6
Nacional;18 Ceuta;General;Variación en lo que va de año;2019T2;4,2
Nacional;18 Ceuta;General;Variación en lo que va de año;2019T1;2,6
Nacional;18 Ceuta;General;Variación en lo que va de año;2018T4;9,1
Nacional;18 Ceuta;General;Variación en lo que va de año;2018T3;7,1
Nacional;18 Ceuta;General;Variación en lo que va de año;2018T2;5,4
Nacional;18 Ceuta;General;Variación en lo que va de año;2018T1;2,6
Nacional;18 Ceuta;General;Variación en lo que va de año;2017T4;8
Nacional;18 Ceuta;General;Variación en lo que va de año;2017T3;6,2
Nacional;18 Ceuta;General;Variación en lo que va de año;2017T2;4,8
Nacional;18 Ceuta;General;Variación en lo que va de año;2017T1;3,2
Nacional;18 Ceuta;General;Variación en lo que va de año;2016T4;5,1
Nacional;18 Ceuta;General;Variación en lo que va de año;2016T3;4,5
Nacional;18 Ceuta;General;Variación en lo que va de año;2016T2;4,2
Nacional;18 Ceuta;General;Variación en lo que va de año;2016T1;1,7
Nacional;18 Ceuta;General;Variación en lo que va de año;2015T4;6,3
Nacional;18 Ceuta;General;Variación en lo que va de año;2015T3;7
Nacional;18 Ceuta;General;Variación en lo que va de año;2015T2;6,4
Nacional;18 Ceuta;General;Variación en lo que va de año;2015T1;0,6
Nacional;18 Ceuta;General;Variación en lo que va de año;2014T4;1
Nacional;18 Ceuta;General;Variación en lo que va de año;2014T3;2
Nacional;18 Ceuta;General;Variación en lo que va de año;2014T2;1,3
Nacional;18 Ceuta;General;Variación en lo que va de año;2014T1;-0,5
Nacional;18 Ceuta;General;Variación en lo que va de año;2013T4;-5,9
Nacional;18 Ceuta;General;Variación en lo que va de año;2013T3;-5,4
Nacional;18 Ceuta;General;Variación en lo que va de año;2013T2;-4,3
Nacional;18 Ceuta;General;Variación en lo que va de año;2013T1;-5,6
Nacional;18 Ceuta;General;Variación en lo que va de año;2012T4;-9,1
Nacional;18 Ceuta;General;Variación en lo que va de año;2012T3;-10,5
Nacional;18 Ceuta;General;Variación en lo que va de año;2012T2;-5,9
Nacional;18 Ceuta;General;Variación en lo que va de año;2012T1;-6,5
Nacional;18 Ceuta;General;Variación en lo que va de año;2011T4;-12,9
Nacional;18 Ceuta;General;Variación en lo que va de año;2011T3;-9,7
Nacional;18 Ceuta;General;Variación en lo que va de año;2011T2;-6,5
Nacional;18 Ceuta;General;Variación en lo que va de año;2011T1;-5,3
Nacional;18 Ceuta;General;Variación en lo que va de año;2010T4;-2,6
Nacional;18 Ceuta;General;Variación en lo que va de año;2010T3;-4,9
Nacional;18 Ceuta;General;Variación en lo que va de año;2010T2;-1,6
Nacional;18 Ceuta;General;Variación en lo que va de año;2010T1;-1,2
Nacional;18 Ceuta;General;Variación en lo que va de año;2009T4;-1,7
Nacional;18 Ceuta;General;Variación en lo que va de año;2009T3;-2,4
Nacional;18 Ceuta;General;Variación en lo que va de año;2009T2;0,9
Nacional;18 Ceuta;General;Variación en lo que va de año;2009T1;1,3
Nacional;18 Ceuta;General;Variación en lo que va de año;2008T4;-5,7
Nacional;18 Ceuta;General;Variación en lo que va de año;2008T3;-3,2
Nacional;18 Ceuta;General;Variación en lo que va de año;2008T2;-0,1
Nacional;18 Ceuta;General;Variación en lo que va de año;2008T1;1,4
Nacional;18 Ceuta;General;Variación en lo que va de año;2007T4;11,7
Nacional;18 Ceuta;General;Variación en lo que va de año;2007T3;8,9
Nacional;18 Ceuta;General;Variación en lo que va de año;2007T2;7,4
Nacional;18 Ceuta;General;Variación en lo que va de año;2007T1;5,5
Nacional;18 Ceuta;Vivienda nueva;Índice;2025T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2025T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2025T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2025T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2024T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2024T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2024T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2024T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2023T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2023T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2023T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2023T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2022T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2022T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2022T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2022T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2021T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2021T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2021T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2021T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2020T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2020T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2020T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2020T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2019T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2019T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2019T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2019T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2018T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2018T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2018T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2018T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2017T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2017T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2017T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2017T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2016T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2016T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2016T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2016T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2015T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2015T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2015T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2015T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2014T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2014T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2014T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2014T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2013T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2013T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2013T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2013T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2012T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2012T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2012T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2012T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2011T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2011T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2011T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2011T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2010T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2010T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2010T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2010T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2009T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2009T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2009T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2009T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2008T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2008T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2008T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2008T1;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2007T4;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2007T3;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2007T2;""
Nacional;18 Ceuta;Vivienda nueva;Índice;2007T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2025T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2025T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2025T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2025T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2024T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2024T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2024T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2024T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2023T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2023T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2023T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2023T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2022T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2022T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2022T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2022T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2021T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2021T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2021T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2021T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2020T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2020T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2020T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2020T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2019T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2019T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2019T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2019T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2018T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2018T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2018T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2018T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2017T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2017T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2017T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2017T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2016T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2016T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2016T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2016T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2015T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2015T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2015T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2015T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2014T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2014T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2014T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2014T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2013T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2013T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2013T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2013T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2012T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2012T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2012T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2012T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2011T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2011T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2011T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2011T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2010T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2010T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2010T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2010T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2009T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2009T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2009T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2009T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2008T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2008T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2008T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2008T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2007T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2007T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2007T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2007T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2025T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2025T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2025T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2025T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2024T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2024T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2024T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2024T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2023T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2023T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2023T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2023T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2022T4;""
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2022T3;""
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2022T2;""
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2022T1;""
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2021T4;""
