País de nacimiento;Nacionalidad;Periodo;Total
Rusia;Extranjero;2011S2;4.438
Rusia;Extranjero;2011S1;3.286
Rusia;Extranjero;2010S2;3.561
Rusia;Extranjero;2010S1;2.607
Rusia;Extranjero;2009S2;2.968
Rusia;Extranjero;2009S1;2.343
Rusia;Extranjero;2008S2;2.985
Rusia;Extranjero;2008S1;2.836
Otro país del resto de Europa;Total;2022S1;4.163
Otro país del resto de Europa;Total;2021S2;3.917
Otro país del resto de Europa;Total;2021S1;2.023
Otro país del resto de Europa;Total;2020S2;2.083
Otro país del resto de Europa;Total;2020S1;2.113
Otro país del resto de Europa;Total;2019S2;3.870
Otro país del resto de Europa;Total;2019S1;3.406
Otro país del resto de Europa;Total;2018S2;3.807
Otro país del resto de Europa;Total;2018S1;2.789
Otro país del resto de Europa;Total;2017S2;3.003
Otro país del resto de Europa;Total;2017S1;2.200
Otro país del resto de Europa;Total;2016S2;2.342
Otro país del resto de Europa;Total;2016S1;1.904
Otro país del resto de Europa;Total;2015S2;2.093
Otro país del resto de Europa;Total;2015S1;1.387
Otro país del resto de Europa;Total;2014S2;1.853
Otro país del resto de Europa;Total;2014S1;1.384
Otro país del resto de Europa;Total;2013S2;1.598
Otro país del resto de Europa;Total;2013S1;1.172
Otro país del resto de Europa;Total;2012S2;1.563
Otro país del resto de Europa;Total;2012S1;1.435
Otro país del resto de Europa;Total;2011S2;1.903
Otro país del resto de Europa;Total;2011S1;1.506
Otro país del resto de Europa;Total;2010S2;1.548
Otro país del resto de Europa;Total;2010S1;1.368
Otro país del resto de Europa;Total;2009S2;1.492
Otro país del resto de Europa;Total;2009S1;1.451
Otro país del resto de Europa;Total;2008S2;2.045
Otro país del resto de Europa;Total;2008S1;2.630
Otro país del resto de Europa;Española;2022S1;87
Otro país del resto de Europa;Española;2021S2;111
Otro país del resto de Europa;Española;2021S1;72
Otro país del resto de Europa;Española;2020S2;121
Otro país del resto de Europa;Española;2020S1;63
Otro país del resto de Europa;Española;2019S2;106
Otro país del resto de Europa;Española;2019S1;93
Otro país del resto de Europa;Española;2018S2;103
Otro país del resto de Europa;Española;2018S1;83
Otro país del resto de Europa;Española;2017S2;101
Otro país del resto de Europa;Española;2017S1;74
Otro país del resto de Europa;Española;2016S2;98
Otro país del resto de Europa;Española;2016S1;85
Otro país del resto de Europa;Española;2015S2;88
Otro país del resto de Europa;Española;2015S1;80
Otro país del resto de Europa;Española;2014S2;99
Otro país del resto de Europa;Española;2014S1;82
Otro país del resto de Europa;Española;2013S2;73
Otro país del resto de Europa;Española;2013S1;76
Otro país del resto de Europa;Española;2012S2;102
Otro país del resto de Europa;Española;2012S1;86
Otro país del resto de Europa;Española;2011S2;92
Otro país del resto de Europa;Española;2011S1;61
Otro país del resto de Europa;Española;2010S2;96
Otro país del resto de Europa;Española;2010S1;55
Otro país del resto de Europa;Española;2009S2;71
Otro país del resto de Europa;Española;2009S1;49
Otro país del resto de Europa;Española;2008S2;85
Otro país del resto de Europa;Española;2008S1;108
Otro país del resto de Europa;Extranjero;2022S1;4.076
Otro país del resto de Europa;Extranjero;2021S2;3.806
Otro país del resto de Europa;Extranjero;2021S1;1.951
Otro país del resto de Europa;Extranjero;2020S2;1.962
Otro país del resto de Europa;Extranjero;2020S1;2.050
Otro país del resto de Europa;Extranjero;2019S2;3.764
Otro país del resto de Europa;Extranjero;2019S1;3.313
Otro país del resto de Europa;Extranjero;2018S2;3.704
Otro país del resto de Europa;Extranjero;2018S1;2.706
Otro país del resto de Europa;Extranjero;2017S2;2.902
Otro país del resto de Europa;Extranjero;2017S1;2.126
Otro país del resto de Europa;Extranjero;2016S2;2.244
Otro país del resto de Europa;Extranjero;2016S1;1.819
Otro país del resto de Europa;Extranjero;2015S2;2.005
Otro país del resto de Europa;Extranjero;2015S1;1.308
Otro país del resto de Europa;Extranjero;2014S2;1.753
Otro país del resto de Europa;Extranjero;2014S1;1.303
Otro país del resto de Europa;Extranjero;2013S2;1.525
Otro país del resto de Europa;Extranjero;2013S1;1.097
Otro país del resto de Europa;Extranjero;2012S2;1.461
Otro país del resto de Europa;Extranjero;2012S1;1.349
Otro país del resto de Europa;Extranjero;2011S2;1.811
Otro país del resto de Europa;Extranjero;2011S1;1.445
Otro país del resto de Europa;Extranjero;2010S2;1.452
Otro país del resto de Europa;Extranjero;2010S1;1.313
Otro país del resto de Europa;Extranjero;2009S2;1.420
Otro país del resto de Europa;Extranjero;2009S1;1.402
Otro país del resto de Europa;Extranjero;2008S2;1.960
Otro país del resto de Europa;Extranjero;2008S1;2.521
África;Total;2022S1;53.871
África;Total;2021S2;54.703
África;Total;2021S1;38.697
África;Total;2020S2;35.008
África;Total;2020S1;33.650
África;Total;2019S2;57.384
África;Total;2019S1;53.071
África;Total;2018S2;53.969
África;Total;2018S1;39.129
África;Total;2017S2;35.991
África;Total;2017S1;27.851
África;Total;2016S2;27.049
África;Total;2016S1;24.242
África;Total;2015S2;22.756
África;Total;2015S1;20.847
África;Total;2014S2;19.815
África;Total;2014S1;18.921
África;Total;2013S2;20.300
África;Total;2013S1;18.907
África;Total;2012S2;19.876
África;Total;2012S1;21.434
África;Total;2011S2;24.672
África;Total;2011S1;23.528
África;Total;2010S2;23.333
África;Total;2010S1;26.933
África;Total;2009S2;29.889
África;Total;2009S1;40.525
África;Total;2008S2;49.983
África;Total;2008S1;61.579
África;Española;2022S1;1.364
África;Española;2021S2;1.974
África;Española;2021S1;1.085
África;Española;2020S2;1.026
África;Española;2020S1;923
África;Española;2019S2;1.868
África;Española;2019S1;1.284
África;Española;2018S2;1.682
África;Española;2018S1;1.204
África;Española;2017S2;1.399
África;Española;2017S1;970
África;Española;2016S2;1.066
África;Española;2016S1;868
África;Española;2015S2;922
África;Española;2015S1;696
África;Española;2014S2;781
África;Española;2014S1;583
África;Española;2013S2;684
África;Española;2013S1;527
África;Española;2012S2;587
África;Española;2012S1;508
África;Española;2011S2;482
África;Española;2011S1;391
África;Española;2010S2;377
África;Española;2010S1;339
África;Española;2009S2;387
África;Española;2009S1;317
África;Española;2008S2;396
África;Española;2008S1;367
África;Extranjero;2022S1;52.507
África;Extranjero;2021S2;52.729
África;Extranjero;2021S1;37.612
África;Extranjero;2020S2;33.982
África;Extranjero;2020S1;32.727
África;Extranjero;2019S2;55.516
África;Extranjero;2019S1;51.787
África;Extranjero;2018S2;52.287
África;Extranjero;2018S1;37.925
África;Extranjero;2017S2;34.592
África;Extranjero;2017S1;26.881
África;Extranjero;2016S2;25.982
África;Extranjero;2016S1;23.374
África;Extranjero;2015S2;21.834
África;Extranjero;2015S1;20.151
África;Extranjero;2014S2;19.034
África;Extranjero;2014S1;18.338
África;Extranjero;2013S2;19.616
África;Extranjero;2013S1;18.381
África;Extranjero;2012S2;19.289
África;Extranjero;2012S1;20.926
África;Extranjero;2011S2;24.190
África;Extranjero;2011S1;23.137
África;Extranjero;2010S2;22.956
África;Extranjero;2010S1;26.594
África;Extranjero;2009S2;29.502
África;Extranjero;2009S1;40.207
África;Extranjero;2008S2;49.587
África;Extranjero;2008S1;61.212
Argelia;Total;2022S1;4.065
Argelia;Total;2021S2;3.408
Argelia;Total;2021S1;2.642
Argelia;Total;2020S2;2.060
Argelia;Total;2020S1;2.500
Argelia;Total;2019S2;3.961
Argelia;Total;2019S1;3.745
Argelia;Total;2018S2;3.813
Argelia;Total;2018S1;2.892
Argelia;Total;2017S2;2.941
Argelia;Total;2017S1;2.062
Argelia;Total;2016S2;2.715
Argelia;Total;2016S1;1.748
Argelia;Total;2015S2;2.363
Argelia;Total;2015S1;1.855
Argelia;Total;2014S2;2.494
Argelia;Total;2014S1;2.142
Argelia;Total;2013S2;2.790
Argelia;Total;2013S1;2.049
Argelia;Total;2012S2;2.771
Argelia;Total;2012S1;1.878
Argelia;Total;2011S2;2.452
Argelia;Total;2011S1;1.927
Argelia;Total;2010S2;2.097
Argelia;Total;2010S1;1.757
Argelia;Total;2009S2;2.210
Argelia;Total;2009S1;2.136
Argelia;Total;2008S2;2.589
Argelia;Total;2008S1;3.003
Argelia;Española;2022S1;69
Argelia;Española;2021S2;96
Argelia;Española;2021S1;31
Argelia;Española;2020S2;32
Argelia;Española;2020S1;40
Argelia;Española;2019S2;74
Argelia;Española;2019S1;50
Argelia;Española;2018S2;72
Argelia;Española;2018S1;54
Argelia;Española;2017S2;56
Argelia;Española;2017S1;39
Argelia;Española;2016S2;64
Argelia;Española;2016S1;44
Argelia;Española;2015S2;41
Argelia;Española;2015S1;42
Argelia;Española;2014S2;37
Argelia;Española;2014S1;37
Argelia;Española;2013S2;46
Argelia;Española;2013S1;32
Argelia;Española;2012S2;43
Argelia;Española;2012S1;24
Argelia;Española;2011S2;19
Argelia;Española;2011S1;15
Argelia;Española;2010S2;20
Argelia;Española;2010S1;4
Argelia;Española;2009S2;13
Argelia;Española;2009S1;7
Argelia;Española;2008S2;8
Argelia;Española;2008S1;12
Argelia;Extranjero;2022S1;3.996
Argelia;Extranjero;2021S2;3.312
Argelia;Extranjero;2021S1;2.611
Argelia;Extranjero;2020S2;2.028
Argelia;Extranjero;2020S1;2.460
Argelia;Extranjero;2019S2;3.887
Argelia;Extranjero;2019S1;3.695
Argelia;Extranjero;2018S2;3.741
Argelia;Extranjero;2018S1;2.838
Argelia;Extranjero;2017S2;2.885
Argelia;Extranjero;2017S1;2.023
Argelia;Extranjero;2016S2;2.651
Argelia;Extranjero;2016S1;1.705
Argelia;Extranjero;2015S2;2.323
Argelia;Extranjero;2015S1;1.812
Argelia;Extranjero;2014S2;2.457
Argelia;Extranjero;2014S1;2.105
Argelia;Extranjero;2013S2;2.744
Argelia;Extranjero;2013S1;2.017
Argelia;Extranjero;2012S2;2.728
Argelia;Extranjero;2012S1;1.853
Argelia;Extranjero;2011S2;2.433
Argelia;Extranjero;2011S1;1.912
Argelia;Extranjero;2010S2;2.076
Argelia;Extranjero;2010S1;1.753
Argelia;Extranjero;2009S2;2.197
Argelia;Extranjero;2009S1;2.129
Argelia;Extranjero;2008S2;2.581
Argelia;Extranjero;2008S1;2.991
Gambia;Total;2022S1;1.290
Gambia;Total;2021S2;1.335
Gambia;Total;2021S1;1.027
Gambia;Total;2020S2;886
Gambia;Total;2020S1;734
Gambia;Total;2019S2;1.200
Gambia;Total;2019S1;950
Gambia;Total;2018S2;1.105
Gambia;Total;2018S1;626
Gambia;Total;2017S2;722
Gambia;Total;2017S1;713
Gambia;Total;2016S2;687
Gambia;Total;2016S1;670
Gambia;Total;2015S2;559
Gambia;Total;2015S1;618
Gambia;Total;2014S2;607
Gambia;Total;2014S1;594
Gambia;Total;2013S2;559
Gambia;Total;2013S1;599
Gambia;Total;2012S2;492
Gambia;Total;2012S1;644
Gambia;Total;2011S2;648
Gambia;Total;2011S1;711
Gambia;Total;2010S2;635
Gambia;Total;2010S1;827
Gambia;Total;2009S2;668
Gambia;Total;2009S1;1.040
Gambia;Total;2008S2;1.209
Gambia;Total;2008S1;1.303
Gambia;Española;2022S1;88
Gambia;Española;2021S2;100
Gambia;Española;2021S1;69
Gambia;Española;2020S2;40
Gambia;Española;2020S1;39
Gambia;Española;2019S2;76
Gambia;Española;2019S1;68
Gambia;Española;2018S2;49
Gambia;Española;2018S1;52
Gambia;Española;2017S2;73
Gambia;Española;2017S1;60
Gambia;Española;2016S2;26
Gambia;Española;2016S1;47
Gambia;Española;2015S2;20
Gambia;Española;2015S1;31
Gambia;Española;2014S2;21
Gambia;Española;2014S1;18
Gambia;Española;2013S2;15
Gambia;Española;2013S1;5
Gambia;Española;2012S2;11
Gambia;Española;2012S1;3
Gambia;Española;2011S2;1
Gambia;Española;2011S1;7
Gambia;Española;2010S2;3
Gambia;Española;2010S1;3
Gambia;Española;2009S2;4
Gambia;Española;2009S1;5
Gambia;Española;2008S2;1
Gambia;Española;2008S1;4
Gambia;Extranjero;2022S1;1.202
Gambia;Extranjero;2021S2;1.235
Gambia;Extranjero;2021S1;958
Gambia;Extranjero;2020S2;846
Gambia;Extranjero;2020S1;695
Gambia;Extranjero;2019S2;1.124
Gambia;Extranjero;2019S1;882
Gambia;Extranjero;2018S2;1.056
Gambia;Extranjero;2018S1;574
Gambia;Extranjero;2017S2;649
Gambia;Extranjero;2017S1;653
Gambia;Extranjero;2016S2;661
Gambia;Extranjero;2016S1;623
Gambia;Extranjero;2015S2;539
Gambia;Extranjero;2015S1;587
Gambia;Extranjero;2014S2;586
Gambia;Extranjero;2014S1;576
Gambia;Extranjero;2013S2;544
Gambia;Extranjero;2013S1;594
Gambia;Extranjero;2012S2;481
Gambia;Extranjero;2012S1;640
Gambia;Extranjero;2011S2;647
Gambia;Extranjero;2011S1;704
Gambia;Extranjero;2010S2;632
Gambia;Extranjero;2010S1;824
Gambia;Extranjero;2009S2;664
Gambia;Extranjero;2009S1;1.035
Gambia;Extranjero;2008S2;1.208
Gambia;Extranjero;2008S1;1.299
Ghana;Total;2022S1;931
Ghana;Total;2021S2;900
Ghana;Total;2021S1;995
Ghana;Total;2020S2;695
Ghana;Total;2020S1;725
Ghana;Total;2019S2;1.283
Ghana;Total;2019S1;1.278
Ghana;Total;2018S2;929
Ghana;Total;2018S1;972
Ghana;Total;2017S2;720
Ghana;Total;2017S1;584
Ghana;Total;2016S2;578
Ghana;Total;2016S1;402
Ghana;Total;2015S2;504
Ghana;Total;2015S1;419
Ghana;Total;2014S2;431
Ghana;Total;2014S1;477
Ghana;Total;2013S2;555
Ghana;Total;2013S1;514
Ghana;Total;2012S2;497
Ghana;Total;2012S1;661
Ghana;Total;2011S2;672
Ghana;Total;2011S1;719
Ghana;Total;2010S2;613
Ghana;Total;2010S1;696
Ghana;Total;2009S2;614
Ghana;Total;2009S1;764
Ghana;Total;2008S2;867
Ghana;Total;2008S1;1.055
Ghana;Española;2022S1;55
Ghana;Española;2021S2;57
Ghana;Española;2021S1;42
Ghana;Española;2020S2;26
Ghana;Española;2020S1;17
Ghana;Española;2019S2;34
Ghana;Española;2019S1;29
Ghana;Española;2018S2;56
Ghana;Española;2018S1;40
Ghana;Española;2017S2;23
Ghana;Española;2017S1;18
Ghana;Española;2016S2;32
Ghana;Española;2016S1;13
Ghana;Española;2015S2;17
Ghana;Española;2015S1;12
Ghana;Española;2014S2;25
Ghana;Española;2014S1;16
Ghana;Española;2013S2;1
Ghana;Española;2013S1;3
Ghana;Española;2012S2;6
Ghana;Española;2012S1;6
Ghana;Española;2011S2;2
Ghana;Española;2011S1;1
Ghana;Española;2010S2;1
Ghana;Española;2010S1;5
Ghana;Española;2009S2;1
Ghana;Española;2009S1;1
Ghana;Española;2008S2;2
Ghana;Española;2008S1;3
Ghana;Extranjero;2022S1;876
Ghana;Extranjero;2021S2;843
Ghana;Extranjero;2021S1;953
Ghana;Extranjero;2020S2;669
Ghana;Extranjero;2020S1;708
Ghana;Extranjero;2019S2;1.249
Ghana;Extranjero;2019S1;1.249
Ghana;Extranjero;2018S2;873
Ghana;Extranjero;2018S1;932
Ghana;Extranjero;2017S2;697
Ghana;Extranjero;2017S1;566
Ghana;Extranjero;2016S2;545
Ghana;Extranjero;2016S1;389
Ghana;Extranjero;2015S2;487
Ghana;Extranjero;2015S1;407
Ghana;Extranjero;2014S2;406
Ghana;Extranjero;2014S1;461
Ghana;Extranjero;2013S2;554
Ghana;Extranjero;2013S1;511
Ghana;Extranjero;2012S2;491
Ghana;Extranjero;2012S1;655
Ghana;Extranjero;2011S2;670
Ghana;Extranjero;2011S1;718
Ghana;Extranjero;2010S2;612
Ghana;Extranjero;2010S1;691
Ghana;Extranjero;2009S2;613
Ghana;Extranjero;2009S1;763
Ghana;Extranjero;2008S2;865
Ghana;Extranjero;2008S1;1.052
Guinea;Total;2022S1;517
Guinea;Total;2021S2;494
Guinea;Total;2021S1;530
Guinea;Total;2020S2;386
Guinea;Total;2020S1;417
Guinea;Total;2019S2;728
Guinea;Total;2019S1;795
Guinea;Total;2018S2;732
Guinea;Total;2018S1;453
Guinea;Total;2017S2;426
Guinea;Total;2017S1;349
Guinea;Total;2016S2;407
Guinea;Total;2016S1;382
Guinea;Total;2015S2;392
Guinea;Total;2015S1;308
Guinea;Total;2014S2;311
Guinea;Total;2014S1;271
Guinea;Total;2013S2;334
Guinea;Total;2013S1;274
Guinea;Total;2012S2;316
Guinea;Total;2012S1;352
Guinea;Total;2011S2;381
Guinea;Total;2011S1;331
Guinea;Total;2010S2;384
Guinea;Total;2010S1;483
Guinea;Total;2009S2;593
Guinea;Total;2009S1;648
Guinea;Total;2008S2;828
Guinea;Total;2008S1;902
Guinea;Española;2022S1;32
Guinea;Española;2021S2;42
Guinea;Española;2021S1;39
Guinea;Española;2020S2;20
Guinea;Española;2020S1;14
Guinea;Española;2019S2;22
Guinea;Española;2019S1;28
Guinea;Española;2018S2;22
Guinea;Española;2018S1;19
Guinea;Española;2017S2;34
Guinea;Española;2017S1;21
Guinea;Española;2016S2;30
Guinea;Española;2016S1;20
Guinea;Española;2015S2;17
Guinea;Española;2015S1;23
Guinea;Española;2014S2;18
Guinea;Española;2014S1;9
Guinea;Española;2013S2;16
Guinea;Española;2013S1;10
Guinea;Española;2012S2;10
Guinea;Española;2012S1;8
Guinea;Española;2011S2;1
Guinea;Española;2011S1;1
Guinea;Española;2010S2;1
Guinea;Española;2010S1;4
Guinea;Española;2009S2;6
Guinea;Española;2009S1;1
Guinea;Española;2008S2;2
Guinea;Española;2008S1;1
Guinea;Extranjero;2022S1;485
Guinea;Extranjero;2021S2;452
Guinea;Extranjero;2021S1;491
Guinea;Extranjero;2020S2;366
Guinea;Extranjero;2020S1;403
Guinea;Extranjero;2019S2;706
Guinea;Extranjero;2019S1;767
Guinea;Extranjero;2018S2;710
Guinea;Extranjero;2018S1;434
Guinea;Extranjero;2017S2;392
Guinea;Extranjero;2017S1;328
Guinea;Extranjero;2016S2;377
Guinea;Extranjero;2016S1;362
Guinea;Extranjero;2015S2;376
Guinea;Extranjero;2015S1;285
Guinea;Extranjero;2014S2;293
Guinea;Extranjero;2014S1;262
Guinea;Extranjero;2013S2;318
Guinea;Extranjero;2013S1;264
Guinea;Extranjero;2012S2;305
Guinea;Extranjero;2012S1;344
Guinea;Extranjero;2011S2;380
Guinea;Extranjero;2011S1;330
Guinea;Extranjero;2010S2;383
Guinea;Extranjero;2010S1;479
Guinea;Extranjero;2009S2;587
Guinea;Extranjero;2009S1;647
Guinea;Extranjero;2008S2;826
Guinea;Extranjero;2008S1;901
Guinea Ecuatorial;Total;2022S1;726
Guinea Ecuatorial;Total;2021S2;854
Guinea Ecuatorial;Total;2021S1;400
Guinea Ecuatorial;Total;2020S2;350
Guinea Ecuatorial;Total;2020S1;429
Guinea Ecuatorial;Total;2019S2;925
Guinea Ecuatorial;Total;2019S1;621
Guinea Ecuatorial;Total;2018S2;1.004
Guinea Ecuatorial;Total;2018S1;741
Guinea Ecuatorial;Total;2017S2;1.010
Guinea Ecuatorial;Total;2017S1;782
Guinea Ecuatorial;Total;2016S2;1.076
Guinea Ecuatorial;Total;2016S1;724
Guinea Ecuatorial;Total;2015S2;1.063
Guinea Ecuatorial;Total;2015S1;561
Guinea Ecuatorial;Total;2014S2;819
Guinea Ecuatorial;Total;2014S1;516
Guinea Ecuatorial;Total;2013S2;752
Guinea Ecuatorial;Total;2013S1;374
Guinea Ecuatorial;Total;2012S2;635
Guinea Ecuatorial;Total;2012S1;477
Guinea Ecuatorial;Total;2011S2;704
Guinea Ecuatorial;Total;2011S1;500
Guinea Ecuatorial;Total;2010S2;756
Guinea Ecuatorial;Total;2010S1;583
Guinea Ecuatorial;Total;2009S2;826
Guinea Ecuatorial;Total;2009S1;680
Guinea Ecuatorial;Total;2008S2;1.230
Guinea Ecuatorial;Total;2008S1;983
Guinea Ecuatorial;Española;2022S1;90
Guinea Ecuatorial;Española;2021S2;153
Guinea Ecuatorial;Española;2021S1;63
Guinea Ecuatorial;Española;2020S2;74
Guinea Ecuatorial;Española;2020S1;46
Guinea Ecuatorial;Española;2019S2;135
Guinea Ecuatorial;Española;2019S1;66
Guinea Ecuatorial;Española;2018S2;128
Guinea Ecuatorial;Española;2018S1;48
Guinea Ecuatorial;Española;2017S2;88
Guinea Ecuatorial;Española;2017S1;62
Guinea Ecuatorial;Española;2016S2;98
Guinea Ecuatorial;Española;2016S1;62
Guinea Ecuatorial;Española;2015S2;76
Guinea Ecuatorial;Española;2015S1;48
Guinea Ecuatorial;Española;2014S2;90
Guinea Ecuatorial;Española;2014S1;49
Guinea Ecuatorial;Española;2013S2;64
Guinea Ecuatorial;Española;2013S1;43
Guinea Ecuatorial;Española;2012S2;52
Guinea Ecuatorial;Española;2012S1;29
Guinea Ecuatorial;Española;2011S2;31
Guinea Ecuatorial;Española;2011S1;19
Guinea Ecuatorial;Española;2010S2;25
Guinea Ecuatorial;Española;2010S1;16
Guinea Ecuatorial;Española;2009S2;22
Guinea Ecuatorial;Española;2009S1;19
Guinea Ecuatorial;Española;2008S2;31
Guinea Ecuatorial;Española;2008S1;19
Guinea Ecuatorial;Extranjero;2022S1;636
Guinea Ecuatorial;Extranjero;2021S2;701
Guinea Ecuatorial;Extranjero;2021S1;337
Guinea Ecuatorial;Extranjero;2020S2;276
Guinea Ecuatorial;Extranjero;2020S1;383
Guinea Ecuatorial;Extranjero;2019S2;790
Guinea Ecuatorial;Extranjero;2019S1;555
Guinea Ecuatorial;Extranjero;2018S2;876
Guinea Ecuatorial;Extranjero;2018S1;693
Guinea Ecuatorial;Extranjero;2017S2;922
Guinea Ecuatorial;Extranjero;2017S1;720
Guinea Ecuatorial;Extranjero;2016S2;979
Guinea Ecuatorial;Extranjero;2016S1;662
Guinea Ecuatorial;Extranjero;2015S2;986
Guinea Ecuatorial;Extranjero;2015S1;513
Guinea Ecuatorial;Extranjero;2014S2;729
Guinea Ecuatorial;Extranjero;2014S1;467
Guinea Ecuatorial;Extranjero;2013S2;689
Guinea Ecuatorial;Extranjero;2013S1;332
Guinea Ecuatorial;Extranjero;2012S2;584
Guinea Ecuatorial;Extranjero;2012S1;448
Guinea Ecuatorial;Extranjero;2011S2;672
Guinea Ecuatorial;Extranjero;2011S1;481
Guinea Ecuatorial;Extranjero;2010S2;731
Guinea Ecuatorial;Extranjero;2010S1;567
Guinea Ecuatorial;Extranjero;2009S2;804
Guinea Ecuatorial;Extranjero;2009S1;661
Guinea Ecuatorial;Extranjero;2008S2;1.198
Guinea Ecuatorial;Extranjero;2008S1;964
Mali;Total;2022S1;1.438
Mali;Total;2021S2;1.802
Mali;Total;2021S1;2.144
Mali;Total;2020S2;1.252
Mali;Total;2020S1;991
Mali;Total;2019S2;1.264
Mali;Total;2019S1;1.447
Mali;Total;2018S2;1.053
Mali;Total;2018S1;802
Mali;Total;2017S2;634
Mali;Total;2017S1;516
Mali;Total;2016S2;588
Mali;Total;2016S1;574
Mali;Total;2015S2;553
Mali;Total;2015S1;612
Mali;Total;2014S2;647
