Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Mujeres;15 Navarra, Comunidad Foral de;De 55 y más años;2016;12,17
Mujeres;15 Navarra, Comunidad Foral de;De 55 y más años;2015;11,02
Mujeres;15 Navarra, Comunidad Foral de;De 55 y más años;2014;10,54
Mujeres;15 Navarra, Comunidad Foral de;De 55 y más años;2013;8,06
Mujeres;15 Navarra, Comunidad Foral de;De 55 y más años;2012;9,25
Mujeres;15 Navarra, Comunidad Foral de;De 55 y más años;2011;8,11
Mujeres;15 Navarra, Comunidad Foral de;De 55 y más años;2010;7,09
Mujeres;15 Navarra, Comunidad Foral de;De 55 y más años;2009;7,94
Mujeres;15 Navarra, Comunidad Foral de;De 55 y más años;2008;6,11
Mujeres;15 Navarra, Comunidad Foral de;De 55 y más años;2007;4,8
Mujeres;15 Navarra, Comunidad Foral de;De 55 y más años;2006;5,75
Mujeres;16 País Vasco;Total;2025;7,49
Mujeres;16 País Vasco;Total;2024;7,43
Mujeres;16 País Vasco;Total;2023;8,59
Mujeres;16 País Vasco;Total;2022;9,02
Mujeres;16 País Vasco;Total;2021;10,45
Mujeres;16 País Vasco;Total;2020;10,45
Mujeres;16 País Vasco;Total;2019;9,43
Mujeres;16 País Vasco;Total;2018;9,84
Mujeres;16 País Vasco;Total;2017;12,19
Mujeres;16 País Vasco;Total;2016;13,15
Mujeres;16 País Vasco;Total;2015;14,67
Mujeres;16 País Vasco;Total;2014;16,11
Mujeres;16 País Vasco;Total;2013;16,47
Mujeres;16 País Vasco;Total;2012;15,66
Mujeres;16 País Vasco;Total;2011;13,04
Mujeres;16 País Vasco;Total;2010;11,18
Mujeres;16 País Vasco;Total;2009;11,65
Mujeres;16 País Vasco;Total;2008;7,77
Mujeres;16 País Vasco;Total;2007;7,85
Mujeres;16 País Vasco;Total;2006;9,03
Mujeres;16 País Vasco;Menores de 25 años;2025;18,18
Mujeres;16 País Vasco;Menores de 25 años;2024;17,02
Mujeres;16 País Vasco;Menores de 25 años;2023;22,47
Mujeres;16 País Vasco;Menores de 25 años;2022;25,34
Mujeres;16 País Vasco;Menores de 25 años;2021;31,33
Mujeres;16 País Vasco;Menores de 25 años;2020;36,42
Mujeres;16 País Vasco;Menores de 25 años;2019;27,69
Mujeres;16 País Vasco;Menores de 25 años;2018;26,5
Mujeres;16 País Vasco;Menores de 25 años;2017;27,84
Mujeres;16 País Vasco;Menores de 25 años;2016;34,9
Mujeres;16 País Vasco;Menores de 25 años;2015;36,44
Mujeres;16 País Vasco;Menores de 25 años;2014;43,28
Mujeres;16 País Vasco;Menores de 25 años;2013;44,43
Mujeres;16 País Vasco;Menores de 25 años;2012;43,94
Mujeres;16 País Vasco;Menores de 25 años;2011;35,43
Mujeres;16 País Vasco;Menores de 25 años;2010;27,94
Mujeres;16 País Vasco;Menores de 25 años;2009;28,56
Mujeres;16 País Vasco;Menores de 25 años;2008;22,97
Mujeres;16 País Vasco;Menores de 25 años;2007;18,69
Mujeres;16 País Vasco;Menores de 25 años;2006;22,31
Mujeres;16 País Vasco;25 y más años;2025;6,82
Mujeres;16 País Vasco;25 y más años;2024;6,86
Mujeres;16 País Vasco;25 y más años;2023;7,69
Mujeres;16 País Vasco;25 y más años;2022;8,12
Mujeres;16 País Vasco;25 y más años;2021;9,2
Mujeres;16 País Vasco;25 y más años;2020;9,23
Mujeres;16 País Vasco;25 y más años;2019;8,39
Mujeres;16 País Vasco;25 y más años;2018;8,96
Mujeres;16 País Vasco;25 y más años;2017;11,37
Mujeres;16 País Vasco;25 y más años;2016;12,12
Mujeres;16 País Vasco;25 y más años;2015;13,61
Mujeres;16 País Vasco;25 y más años;2014;14,81
Mujeres;16 País Vasco;25 y más años;2013;15,03
Mujeres;16 País Vasco;25 y más años;2012;13,98
Mujeres;16 País Vasco;25 y más años;2011;11,45
Mujeres;16 País Vasco;25 y más años;2010;10,01
Mujeres;16 País Vasco;25 y más años;2009;10,27
Mujeres;16 País Vasco;25 y más años;2008;6,48
Mujeres;16 País Vasco;25 y más años;2007;6,88
Mujeres;16 País Vasco;25 y más años;2006;7,76
Mujeres;16 País Vasco;De 16 a 19 años;2025;26,75
Mujeres;16 País Vasco;De 16 a 19 años;2024;22,46
Mujeres;16 País Vasco;De 16 a 19 años;2023;27,83
Mujeres;16 País Vasco;De 16 a 19 años;2022;37,81
Mujeres;16 País Vasco;De 16 a 19 años;2021;49,49
Mujeres;16 País Vasco;De 16 a 19 años;2020;53,52
Mujeres;16 País Vasco;De 16 a 19 años;2019;42,62
Mujeres;16 País Vasco;De 16 a 19 años;2018;34,71
Mujeres;16 País Vasco;De 16 a 19 años;2017;31,91
Mujeres;16 País Vasco;De 16 a 19 años;2016;52,76
Mujeres;16 País Vasco;De 16 a 19 años;2015;41,65
Mujeres;16 País Vasco;De 16 a 19 años;2014;50,62
Mujeres;16 País Vasco;De 16 a 19 años;2013;75,25
Mujeres;16 País Vasco;De 16 a 19 años;2012;74,87
Mujeres;16 País Vasco;De 16 a 19 años;2011;42,89
Mujeres;16 País Vasco;De 16 a 19 años;2010;46,62
Mujeres;16 País Vasco;De 16 a 19 años;2009;44,61
Mujeres;16 País Vasco;De 16 a 19 años;2008;45,09
Mujeres;16 País Vasco;De 16 a 19 años;2007;40,94
Mujeres;16 País Vasco;De 16 a 19 años;2006;47,9
Mujeres;16 País Vasco;De 20 a 24 años;2025;16,46
Mujeres;16 País Vasco;De 20 a 24 años;2024;16,1
Mujeres;16 País Vasco;De 20 a 24 años;2023;21,48
Mujeres;16 País Vasco;De 20 a 24 años;2022;22,07
Mujeres;16 País Vasco;De 20 a 24 años;2021;27,32
Mujeres;16 País Vasco;De 20 a 24 años;2020;34,49
Mujeres;16 País Vasco;De 20 a 24 años;2019;25,1
Mujeres;16 País Vasco;De 20 a 24 años;2018;25,29
Mujeres;16 País Vasco;De 20 a 24 años;2017;27,3
Mujeres;16 País Vasco;De 20 a 24 años;2016;31,5
Mujeres;16 País Vasco;De 20 a 24 años;2015;35,86
Mujeres;16 País Vasco;De 20 a 24 años;2014;42,48
Mujeres;16 País Vasco;De 20 a 24 años;2013;38,5
Mujeres;16 País Vasco;De 20 a 24 años;2012;39,76
Mujeres;16 País Vasco;De 20 a 24 años;2011;34,45
Mujeres;16 País Vasco;De 20 a 24 años;2010;25,89
Mujeres;16 País Vasco;De 20 a 24 años;2009;25,94
Mujeres;16 País Vasco;De 20 a 24 años;2008;19,06
Mujeres;16 País Vasco;De 20 a 24 años;2007;14,94
Mujeres;16 País Vasco;De 20 a 24 años;2006;17,71
Mujeres;16 País Vasco;De 25 a 54 años;2025;6,41
Mujeres;16 País Vasco;De 25 a 54 años;2024;7,17
Mujeres;16 País Vasco;De 25 a 54 años;2023;6,91
Mujeres;16 País Vasco;De 25 a 54 años;2022;8,26
Mujeres;16 País Vasco;De 25 a 54 años;2021;9,39
Mujeres;16 País Vasco;De 25 a 54 años;2020;10,24
Mujeres;16 País Vasco;De 25 a 54 años;2019;8,68
Mujeres;16 País Vasco;De 25 a 54 años;2018;9,21
Mujeres;16 País Vasco;De 25 a 54 años;2017;11,9
Mujeres;16 País Vasco;De 25 a 54 años;2016;12,66
Mujeres;16 País Vasco;De 25 a 54 años;2015;14,41
Mujeres;16 País Vasco;De 25 a 54 años;2014;16,06
Mujeres;16 País Vasco;De 25 a 54 años;2013;15,97
Mujeres;16 País Vasco;De 25 a 54 años;2012;14,36
Mujeres;16 País Vasco;De 25 a 54 años;2011;11,73
Mujeres;16 País Vasco;De 25 a 54 años;2010;10,25
Mujeres;16 País Vasco;De 25 a 54 años;2009;10,41
Mujeres;16 País Vasco;De 25 a 54 años;2008;6,74
Mujeres;16 País Vasco;De 25 a 54 años;2007;7,12
Mujeres;16 País Vasco;De 25 a 54 años;2006;8,08
Mujeres;16 País Vasco;De 55 y más años;2025;8,02
Mujeres;16 País Vasco;De 55 y más años;2024;5,9
Mujeres;16 País Vasco;De 55 y más años;2023;10,17
Mujeres;16 País Vasco;De 55 y más años;2022;7,65
Mujeres;16 País Vasco;De 55 y más años;2021;8,58
Mujeres;16 País Vasco;De 55 y más años;2020;5,74
Mujeres;16 País Vasco;De 55 y más años;2019;7,27
Mujeres;16 País Vasco;De 55 y más años;2018;7,85
Mujeres;16 País Vasco;De 55 y más años;2017;8,95
Mujeres;16 País Vasco;De 55 y más años;2016;9,61
Mujeres;16 País Vasco;De 55 y más años;2015;9,52
Mujeres;16 País Vasco;De 55 y más años;2014;7,76
Mujeres;16 País Vasco;De 55 y más años;2013;9,54
Mujeres;16 País Vasco;De 55 y más años;2012;11,57
Mujeres;16 País Vasco;De 55 y más años;2011;9,57
Mujeres;16 País Vasco;De 55 y más años;2010;8,1
Mujeres;16 País Vasco;De 55 y más años;2009;9,09
Mujeres;16 País Vasco;De 55 y más años;2008;4,5
Mujeres;16 País Vasco;De 55 y más años;2007;4,94
Mujeres;16 País Vasco;De 55 y más años;2006;4,82
Mujeres;17 Rioja, La;Total;2025;9,27
Mujeres;17 Rioja, La;Total;2024;10,24
Mujeres;17 Rioja, La;Total;2023;11,13
Mujeres;17 Rioja, La;Total;2022;10,3
Mujeres;17 Rioja, La;Total;2021;14,76
Mujeres;17 Rioja, La;Total;2020;12,57
Mujeres;17 Rioja, La;Total;2019;9,77
Mujeres;17 Rioja, La;Total;2018;11,85
Mujeres;17 Rioja, La;Total;2017;14,85
Mujeres;17 Rioja, La;Total;2016;15,15
Mujeres;17 Rioja, La;Total;2015;16,92
Mujeres;17 Rioja, La;Total;2014;21,2
Mujeres;17 Rioja, La;Total;2013;21,01
Mujeres;17 Rioja, La;Total;2012;22,48
Mujeres;17 Rioja, La;Total;2011;17,91
Mujeres;17 Rioja, La;Total;2010;15,87
Mujeres;17 Rioja, La;Total;2009;12,72
Mujeres;17 Rioja, La;Total;2008;9,91
Mujeres;17 Rioja, La;Total;2007;8,32
Mujeres;17 Rioja, La;Total;2006;7,57
Mujeres;17 Rioja, La;Menores de 25 años;2025;29,7
Mujeres;17 Rioja, La;Menores de 25 años;2024;25,13
Mujeres;17 Rioja, La;Menores de 25 años;2023;25,71
Mujeres;17 Rioja, La;Menores de 25 años;2022;27,66
Mujeres;17 Rioja, La;Menores de 25 años;2021;38,56
Mujeres;17 Rioja, La;Menores de 25 años;2020;27,12
Mujeres;17 Rioja, La;Menores de 25 años;2019;22,38
Mujeres;17 Rioja, La;Menores de 25 años;2018;25,18
Mujeres;17 Rioja, La;Menores de 25 años;2017;37,27
Mujeres;17 Rioja, La;Menores de 25 años;2016;32,91
Mujeres;17 Rioja, La;Menores de 25 años;2015;39,11
Mujeres;17 Rioja, La;Menores de 25 años;2014;44,61
Mujeres;17 Rioja, La;Menores de 25 años;2013;47,79
Mujeres;17 Rioja, La;Menores de 25 años;2012;57,34
Mujeres;17 Rioja, La;Menores de 25 años;2011;51,94
Mujeres;17 Rioja, La;Menores de 25 años;2010;45,36
Mujeres;17 Rioja, La;Menores de 25 años;2009;30,81
Mujeres;17 Rioja, La;Menores de 25 años;2008;23,42
Mujeres;17 Rioja, La;Menores de 25 años;2007;21,43
Mujeres;17 Rioja, La;Menores de 25 años;2006;18,69
Mujeres;17 Rioja, La;25 y más años;2025;7,79
Mujeres;17 Rioja, La;25 y más años;2024;9,36
Mujeres;17 Rioja, La;25 y más años;2023;10,3
Mujeres;17 Rioja, La;25 y más años;2022;9,22
Mujeres;17 Rioja, La;25 y más años;2021;13,22
Mujeres;17 Rioja, La;25 y más años;2020;11,7
Mujeres;17 Rioja, La;25 y más años;2019;8,98
Mujeres;17 Rioja, La;25 y más años;2018;11,04
Mujeres;17 Rioja, La;25 y más años;2017;13,48
Mujeres;17 Rioja, La;25 y más años;2016;14,14
Mujeres;17 Rioja, La;25 y más años;2015;15,6
Mujeres;17 Rioja, La;25 y más años;2014;19,51
Mujeres;17 Rioja, La;25 y más años;2013;19,1
Mujeres;17 Rioja, La;25 y más años;2012;19,85
Mujeres;17 Rioja, La;25 y más años;2011;15,01
Mujeres;17 Rioja, La;25 y más años;2010;13,82
Mujeres;17 Rioja, La;25 y más años;2009;10,8
Mujeres;17 Rioja, La;25 y más años;2008;8,21
Mujeres;17 Rioja, La;25 y más años;2007;6,71
Mujeres;17 Rioja, La;25 y más años;2006;6,23
Mujeres;17 Rioja, La;De 16 a 19 años;2025;46,59
Mujeres;17 Rioja, La;De 16 a 19 años;2024;38,24
Mujeres;17 Rioja, La;De 16 a 19 años;2023;28,61
Mujeres;17 Rioja, La;De 16 a 19 años;2022;40,96
Mujeres;17 Rioja, La;De 16 a 19 años;2021;64,01
Mujeres;17 Rioja, La;De 16 a 19 años;2020;53,67
Mujeres;17 Rioja, La;De 16 a 19 años;2019;26,31
Mujeres;17 Rioja, La;De 16 a 19 años;2018;36,92
Mujeres;17 Rioja, La;De 16 a 19 años;2017;61,99
Mujeres;17 Rioja, La;De 16 a 19 años;2016;79,73
Mujeres;17 Rioja, La;De 16 a 19 años;2015;68,08
Mujeres;17 Rioja, La;De 16 a 19 años;2014;92,96
Mujeres;17 Rioja, La;De 16 a 19 años;2013;70,67
Mujeres;17 Rioja, La;De 16 a 19 años;2012;73,31
Mujeres;17 Rioja, La;De 16 a 19 años;2011;82,66
Mujeres;17 Rioja, La;De 16 a 19 años;2010;75,3
Mujeres;17 Rioja, La;De 16 a 19 años;2009;63,69
Mujeres;17 Rioja, La;De 16 a 19 años;2008;38,41
Mujeres;17 Rioja, La;De 16 a 19 años;2007;32,48
Mujeres;17 Rioja, La;De 16 a 19 años;2006;25,04
Mujeres;17 Rioja, La;De 20 a 24 años;2025;26,02
Mujeres;17 Rioja, La;De 20 a 24 años;2024;22
Mujeres;17 Rioja, La;De 20 a 24 años;2023;24,67
Mujeres;17 Rioja, La;De 20 a 24 años;2022;25,03
Mujeres;17 Rioja, La;De 20 a 24 años;2021;31,14
Mujeres;17 Rioja, La;De 20 a 24 años;2020;24,64
Mujeres;17 Rioja, La;De 20 a 24 años;2019;21,58
Mujeres;17 Rioja, La;De 20 a 24 años;2018;23,74
Mujeres;17 Rioja, La;De 20 a 24 años;2017;31,82
Mujeres;17 Rioja, La;De 20 a 24 años;2016;19,41
Mujeres;17 Rioja, La;De 20 a 24 años;2015;29,14
Mujeres;17 Rioja, La;De 20 a 24 años;2014;35,47
Mujeres;17 Rioja, La;De 20 a 24 años;2013;42,43
Mujeres;17 Rioja, La;De 20 a 24 años;2012;54,43
Mujeres;17 Rioja, La;De 20 a 24 años;2011;42,55
Mujeres;17 Rioja, La;De 20 a 24 años;2010;34,86
Mujeres;17 Rioja, La;De 20 a 24 años;2009;22,33
Mujeres;17 Rioja, La;De 20 a 24 años;2008;19,73
Mujeres;17 Rioja, La;De 20 a 24 años;2007;18,27
Mujeres;17 Rioja, La;De 20 a 24 años;2006;17,4
Mujeres;17 Rioja, La;De 25 a 54 años;2025;6,72
Mujeres;17 Rioja, La;De 25 a 54 años;2024;9,79
Mujeres;17 Rioja, La;De 25 a 54 años;2023;10,58
Mujeres;17 Rioja, La;De 25 a 54 años;2022;8,65
Mujeres;17 Rioja, La;De 25 a 54 años;2021;12,97
Mujeres;17 Rioja, La;De 25 a 54 años;2020;11,91
Mujeres;17 Rioja, La;De 25 a 54 años;2019;8,91
Mujeres;17 Rioja, La;De 25 a 54 años;2018;11,16
Mujeres;17 Rioja, La;De 25 a 54 años;2017;14,38
Mujeres;17 Rioja, La;De 25 a 54 años;2016;14,75
Mujeres;17 Rioja, La;De 25 a 54 años;2015;16,03
Mujeres;17 Rioja, La;De 25 a 54 años;2014;20,2
Mujeres;17 Rioja, La;De 25 a 54 años;2013;19,96
Mujeres;17 Rioja, La;De 25 a 54 años;2012;20,52
Mujeres;17 Rioja, La;De 25 a 54 años;2011;16,17
Mujeres;17 Rioja, La;De 25 a 54 años;2010;13,72
Mujeres;17 Rioja, La;De 25 a 54 años;2009;10,7
Mujeres;17 Rioja, La;De 25 a 54 años;2008;8,41
Mujeres;17 Rioja, La;De 25 a 54 años;2007;7,18
Mujeres;17 Rioja, La;De 25 a 54 años;2006;6,56
Mujeres;17 Rioja, La;De 55 y más años;2025;10,97
Mujeres;17 Rioja, La;De 55 y más años;2024;7,93
Mujeres;17 Rioja, La;De 55 y más años;2023;9,38
Mujeres;17 Rioja, La;De 55 y más años;2022;11,27
Mujeres;17 Rioja, La;De 55 y más años;2021;14,11
Mujeres;17 Rioja, La;De 55 y más años;2020;10,9
Mujeres;17 Rioja, La;De 55 y más años;2019;9,25
Mujeres;17 Rioja, La;De 55 y más años;2018;10,53
Mujeres;17 Rioja, La;De 55 y más años;2017;9,61
Mujeres;17 Rioja, La;De 55 y más años;2016;11,24
Mujeres;17 Rioja, La;De 55 y más años;2015;13,28
Mujeres;17 Rioja, La;De 55 y más años;2014;15,59
Mujeres;17 Rioja, La;De 55 y más años;2013;13,88
Mujeres;17 Rioja, La;De 55 y más años;2012;15,25
Mujeres;17 Rioja, La;De 55 y más años;2011;5,04
Mujeres;17 Rioja, La;De 55 y más años;2010;14,52
Mujeres;17 Rioja, La;De 55 y más años;2009;11,61
Mujeres;17 Rioja, La;De 55 y más años;2008;6,33
Mujeres;17 Rioja, La;De 55 y más años;2007;2,42
Mujeres;17 Rioja, La;De 55 y más años;2006;3,01
Mujeres;18 Ceuta;Total;2025;31,88
Mujeres;18 Ceuta;Total;2024;37,07
Mujeres;18 Ceuta;Total;2023;36,28
Mujeres;18 Ceuta;Total;2022;34,88
Mujeres;18 Ceuta;Total;2021;35,45
Mujeres;18 Ceuta;Total;2020;28,29
Mujeres;18 Ceuta;Total;2019;29,66
Mujeres;18 Ceuta;Total;2018;36,34
Mujeres;18 Ceuta;Total;2017;29,57
Mujeres;18 Ceuta;Total;2016;31,95
Mujeres;18 Ceuta;Total;2015;36,54
Mujeres;18 Ceuta;Total;2014;36,38
Mujeres;18 Ceuta;Total;2013;43,84
Mujeres;18 Ceuta;Total;2012;48
Mujeres;18 Ceuta;Total;2011;36,92
Mujeres;18 Ceuta;Total;2010;28,44
Mujeres;18 Ceuta;Total;2009;27,39
Mujeres;18 Ceuta;Total;2008;25,98
Mujeres;18 Ceuta;Total;2007;30,05
Mujeres;18 Ceuta;Total;2006;29,53
Mujeres;18 Ceuta;Menores de 25 años;2025;69,68
Mujeres;18 Ceuta;Menores de 25 años;2024;73,25
Mujeres;18 Ceuta;Menores de 25 años;2023;56,61
Mujeres;18 Ceuta;Menores de 25 años;2022;75,63
Mujeres;18 Ceuta;Menores de 25 años;2021;76,34
Mujeres;18 Ceuta;Menores de 25 años;2020;62,61
Mujeres;18 Ceuta;Menores de 25 años;2019;40,53
Mujeres;18 Ceuta;Menores de 25 años;2018;65,31
Mujeres;18 Ceuta;Menores de 25 años;2017;53,24
Mujeres;18 Ceuta;Menores de 25 años;2016;58,64
Mujeres;18 Ceuta;Menores de 25 años;2015;81,37
Mujeres;18 Ceuta;Menores de 25 años;2014;79,52
Mujeres;18 Ceuta;Menores de 25 años;2013;69,7
Mujeres;18 Ceuta;Menores de 25 años;2012;62,23
Mujeres;18 Ceuta;Menores de 25 años;2011;72,62
Mujeres;18 Ceuta;Menores de 25 años;2010;76,84
Mujeres;18 Ceuta;Menores de 25 años;2009;47,08
Mujeres;18 Ceuta;Menores de 25 años;2008;51,52
Mujeres;18 Ceuta;Menores de 25 años;2007;54,33
Mujeres;18 Ceuta;Menores de 25 años;2006;70,49
Mujeres;18 Ceuta;25 y más años;2025;27,89
Mujeres;18 Ceuta;25 y más años;2024;32,82
Mujeres;18 Ceuta;25 y más años;2023;33,62
Mujeres;18 Ceuta;25 y más años;2022;30,09
Mujeres;18 Ceuta;25 y más años;2021;31,74
Mujeres;18 Ceuta;25 y más años;2020;24,6
Mujeres;18 Ceuta;25 y más años;2019;28,26
Mujeres;18 Ceuta;25 y más años;2018;33,04
Mujeres;18 Ceuta;25 y más años;2017;27,1
Mujeres;18 Ceuta;25 y más años;2016;30
Mujeres;18 Ceuta;25 y más años;2015;29,79
Mujeres;18 Ceuta;25 y más años;2014;31,39
Mujeres;18 Ceuta;25 y más años;2013;40,82
Mujeres;18 Ceuta;25 y más años;2012;46,35
Mujeres;18 Ceuta;25 y más años;2011;30,76
Mujeres;18 Ceuta;25 y más años;2010;21,78
Mujeres;18 Ceuta;25 y más años;2009;24,45
Mujeres;18 Ceuta;25 y más años;2008;20,58
Mujeres;18 Ceuta;25 y más años;2007;25,8
Mujeres;18 Ceuta;25 y más años;2006;22,11
Mujeres;18 Ceuta;De 16 a 19 años;2025;89,5
Mujeres;18 Ceuta;De 16 a 19 años;2024;86,28
Mujeres;18 Ceuta;De 16 a 19 años;2023;94,56
Mujeres;18 Ceuta;De 16 a 19 años;2022;90,83
Mujeres;18 Ceuta;De 16 a 19 años;2021;75,99
Mujeres;18 Ceuta;De 16 a 19 años;2020;100
Mujeres;18 Ceuta;De 16 a 19 años;2019;55,83
Mujeres;18 Ceuta;De 16 a 19 años;2018;58,3
Mujeres;18 Ceuta;De 16 a 19 años;2017;59,45
Mujeres;18 Ceuta;De 16 a 19 años;2016;100
Mujeres;18 Ceuta;De 16 a 19 años;2015;88,13
Mujeres;18 Ceuta;De 16 a 19 años;2014;100
Mujeres;18 Ceuta;De 16 a 19 años;2013;87,81
Mujeres;18 Ceuta;De 16 a 19 años;2012;100
Mujeres;18 Ceuta;De 16 a 19 años;2011;100
Mujeres;18 Ceuta;De 16 a 19 años;2010;86,56
Mujeres;18 Ceuta;De 16 a 19 años;2009;79,21
Mujeres;18 Ceuta;De 16 a 19 años;2008;69,68
Mujeres;18 Ceuta;De 16 a 19 años;2007;69,35
Mujeres;18 Ceuta;De 16 a 19 años;2006;87,3
Mujeres;18 Ceuta;De 20 a 24 años;2025;67,11
Mujeres;18 Ceuta;De 20 a 24 años;2024;70,49
Mujeres;18 Ceuta;De 20 a 24 años;2023;43,43
Mujeres;18 Ceuta;De 20 a 24 años;2022;68,35
Mujeres;18 Ceuta;De 20 a 24 años;2021;76,39
Mujeres;18 Ceuta;De 20 a 24 años;2020;57,57
Mujeres;18 Ceuta;De 20 a 24 años;2019;34,79
Mujeres;18 Ceuta;De 20 a 24 años;2018;66,72
Mujeres;18 Ceuta;De 20 a 24 años;2017;52,91
Mujeres;18 Ceuta;De 20 a 24 años;2016;52,13
Mujeres;18 Ceuta;De 20 a 24 años;2015;79,11
Mujeres;18 Ceuta;De 20 a 24 años;2014;75,34
Mujeres;18 Ceuta;De 20 a 24 años;2013;65,08
Mujeres;18 Ceuta;De 20 a 24 años;2012;55,37
Mujeres;18 Ceuta;De 20 a 24 años;2011;63,25
Mujeres;18 Ceuta;De 20 a 24 años;2010;73,14
Mujeres;18 Ceuta;De 20 a 24 años;2009;41,87
Mujeres;18 Ceuta;De 20 a 24 años;2008;47,93
Mujeres;18 Ceuta;De 20 a 24 años;2007;50,67
Mujeres;18 Ceuta;De 20 a 24 años;2006;63,07
Mujeres;18 Ceuta;De 25 a 54 años;2025;31,33
Mujeres;18 Ceuta;De 25 a 54 años;2024;34,1
Mujeres;18 Ceuta;De 25 a 54 años;2023;39,49
Mujeres;18 Ceuta;De 25 a 54 años;2022;37,19
Mujeres;18 Ceuta;De 25 a 54 años;2021;39,07
Mujeres;18 Ceuta;De 25 a 54 años;2020;28,02
Mujeres;18 Ceuta;De 25 a 54 años;2019;30,22
Mujeres;18 Ceuta;De 25 a 54 años;2018;35,45
Mujeres;18 Ceuta;De 25 a 54 años;2017;28,23
Mujeres;18 Ceuta;De 25 a 54 años;2016;30,59
Mujeres;18 Ceuta;De 25 a 54 años;2015;31,14
Mujeres;18 Ceuta;De 25 a 54 años;2014;34,35
Mujeres;18 Ceuta;De 25 a 54 años;2013;43,78
Mujeres;18 Ceuta;De 25 a 54 años;2012;50,89
Mujeres;18 Ceuta;De 25 a 54 años;2011;32,67
Mujeres;18 Ceuta;De 25 a 54 años;2010;22,22
Mujeres;18 Ceuta;De 25 a 54 años;2009;26,39
Mujeres;18 Ceuta;De 25 a 54 años;2008;21,47
Mujeres;18 Ceuta;De 25 a 54 años;2007;26,87
Mujeres;18 Ceuta;De 25 a 54 años;2006;22,99
Mujeres;18 Ceuta;De 55 y más años;2025;17,2
Mujeres;18 Ceuta;De 55 y más años;2024;28,44
Mujeres;18 Ceuta;De 55 y más años;2023;6,65
Mujeres;18 Ceuta;De 55 y más años;2022;9,8
Mujeres;18 Ceuta;De 55 y más años;2021;10,88
Mujeres;18 Ceuta;De 55 y más años;2020;12,98
Mujeres;18 Ceuta;De 55 y más años;2019;20,5
Mujeres;18 Ceuta;De 55 y más años;2018;22,59
Mujeres;18 Ceuta;De 55 y más años;2017;20,81
Mujeres;18 Ceuta;De 55 y más años;2016;25,42
Mujeres;18 Ceuta;De 55 y más años;2015;19,94
Mujeres;18 Ceuta;De 55 y más años;2014;10,34
Mujeres;18 Ceuta;De 55 y más años;2013;20,26
Mujeres;18 Ceuta;De 55 y más años;2012;14,62
Mujeres;18 Ceuta;De 55 y más años;2011;18,62
Mujeres;18 Ceuta;De 55 y más años;2010;17,93
Mujeres;18 Ceuta;De 55 y más años;2009;5,32
Mujeres;18 Ceuta;De 55 y más años;2008;11,27
Mujeres;18 Ceuta;De 55 y más años;2007;14,09
Mujeres;18 Ceuta;De 55 y más años;2006;6,5
Mujeres;19 Melilla;Total;2025;30,26
Mujeres;19 Melilla;Total;2024;29,53
Mujeres;19 Melilla;Total;2023;26,63
Mujeres;19 Melilla;Total;2022;32,42
Mujeres;19 Melilla;Total;2021;31,2
Mujeres;19 Melilla;Total;2020;27,22
Mujeres;19 Melilla;Total;2019;32,72
Mujeres;19 Melilla;Total;2018;31,57
Mujeres;19 Melilla;Total;2017;37,51
Mujeres;19 Melilla;Total;2016;37,66
Mujeres;19 Melilla;Total;2015;40,09
Mujeres;19 Melilla;Total;2014;35,41
